Day, Diff, Value
38, -105, 5.000000
75, -101, 5.000000
89, -24, -10.000000
64, 91, 5.000000
50, 34, 5.000000
73, 131, 5.000000
36, 17, 5.000000
22, 68, -10.000000
76, -86, 5.000000
79, 2, -10.000000
33, -45, 5.000000
21, 133, 5.000000
63, -76, 5.000000
11, 0, 5.000000
20, -57, 5.000000
34, -126, 5.000000
87, -116, 5.000000
68, 70, 5.000000
54, 17, 5.000000
77, 144, 5.000000
24, 36, 5.000000
44, -33, 5.000000
10, 91, -10.000000
58, -22, 5.000000
72, -91, 5.000000
81, 102, -5.000000
67, 23, 5.000000
31, -5, 5.000000
68, -137, 5.000000
45, -88, 5.000000
82, -78, 5.000000
9, 146, 5.000000
59, -87, 5.000000
57, 126, 5.000000
80, 41, -5.000000
52, 135, 5.000000
15, 61, -10.000000
16, -70, 5.000000
69, -64, 5.000000
46, -119, 5.000000
83, -127, 5.000000
86, 98, -5.000000
56, 49, 5.000000
42, 12, 5.000000
28, 47, 0.000000
40, -46, 5.000000
14, 110, -10.000000
70, -111, 5.000000
84, -80, 5.000000
85, 27, -5.000000
71, 24, -5.000000
27, -28, 5.000000
64, -150, 5.000000
41, -91, 5.000000
61, 115, 5.000000
40, 146, 5.000000
3, 38, -10.000000
28, -83, 5.000000
65, -35, 5.000000
42, -132, 5.000000
74, 113, 5.000000
60, 60, 5.000000
16, 58, -10.000000
52, -59, 5.000000
89, -139, 5.000000
2, 101, -10.000000
66, -124, 5.000000
73, 8, 5.000000
36, 132, 5.000000
39, -47, 5.000000
31, 131, 5.000000
53, -78, 5.000000
67, -145, 5.000000
49, 96, 5.000000
21, 10, 5.000000
7, 43, -10.000000
24, -96, 5.000000
77, -22, 5.000000
78, 68, -5.000000
6, -129, 5.000000
48, 55, 5.000000
20, 69, -10.000000
11, -142, 5.000000
48, -8, 5.000000
6, 112, -10.000000
78, -117, 5.000000
77, 5, 5.000000
7, -60, 5.000000
35, -38, 5.000000
49, -113, 5.000000
79, -136, 5.000000
67, 128, 5.000000
53, 93, 5.000000
31, -148, 5.000000
9, 31, -10.000000
36, -149, 5.000000
73, -25, 5.000000
66, 75, 5.000000
2, -150, 5.000000
52, 10, 5.000000
15, 134, -10.000000
8, 80, -10.000000
60, -45, 5.000000
74, -66, 5.000000
65, 50, 5.000000
3, -55, 5.000000
17, -6, 5.000000
47, -49, 5.000000
61, -100, 5.000000
71, 141, 5.000000
41, 74, 5.000000
27, -143, 5.000000
13, 20, 5.000000
71, -41, 5.000000
32, -138, 5.000000
85, -12, -10.000000
84, 95, -5.000000
70, 94, -5.000000
40, 29, 5.000000
3, 147, 5.000000
42, -29, 5.000000
56, -34, 5.000000
86, -83, 5.000000
83, 14, -5.000000
69, 47, 5.000000
15, -46, 5.000000
29, -17, 5.000000
43, -80, 5.000000
80, -58, 5.000000
57, -111, 5.000000
59, 102, 5.000000
82, 61, -5.000000
45, 71, 5.000000
1, 33, -10.000000
67, -40, 5.000000
81, -119, 5.000000
72, 74, -5.000000
58, 37, 5.000000
81, 140, 5.000000
44, 16, 5.000000
54, -2, 5.000000
68, -87, 5.000000
87, 3, -10.000000
11, -17, 5.000000
48, -141, 5.000000
55, -91, 5.000000
63, 123, 5.000000
33, 60, 0.000000
56, 139, 5.000000
19, 1, 5.000000
5, 62, -10.000000
79, -51, 5.000000
76, 69, -5.000000
62, 48, 5.000000
73, -148, 5.000000
50, -51, 5.000000
64, -76, 5.000000
89, 103, -5.000000
75, 20, -5.000000
23, -8, 5.000000
51, -90, 5.000000
88, -36, -10.000000
88, 88, -5.000000
51, 76, 5.000000
37, 33, 5.000000
60, 134, 5.000000
75, -2, 5.000000
89, -109, 5.000000
64, 112, 5.000000
4, -125, 5.000000
50, 63, 5.000000
85, -135, 5.000000
62, -64, 5.000000
76, -121, 5.000000
79, 41, -5.000000
5, -36, 5.000000
19, -11, 5.000000
35, 143, 5.000000
63, -109, 5.000000
55, 65, 5.000000
25, 22, 5.000000
48, 145, 5.000000
87, -21, -10.000000
68, 99, 5.000000
0, -98, 5.000000
54, 10, 5.000000
30, -51, 5.000000
7, -146, 5.000000
44, -12, 5.000000
58, -41, 5.000000
72, -118, 5.000000
81, 121, 5.000000
67, 58, 5.000000
1, -63, 5.000000
39, 128, 5.000000
82, -49, 5.000000
59, -116, 5.000000
87, 148, 5.000000
57, 97, 5.000000
80, 78, -5.000000
43, 82, 5.000000
29, 27, 5.000000
69, -21, 5.000000
83, -28, -10.000000
86, 71, -5.000000
56, 22, 5.000000
19, 138, 5.000000
12, -87, 5.000000
42, 41, 5.000000
26, -40, 5.000000
40, -9, 5.000000
14, 147, 5.000000
70, -86, 5.000000
84, -99, 5.000000
85, 6, -10.000000
32, 126, 5.000000
71, 55, 5.000000
18, 65, -10.000000
13, -10, 5.000000
71, -135, 5.000000
75, 129, 5.000000
61, 110, 5.000000
47, 47, 5.000000
17, 8, 5.000000
65, -16, 5.000000
74, 90, -5.000000
60, 25, 5.000000
23, 135, 5.000000
8, -92, 5.000000
38, -25, 5.000000
15, -140, 5.000000
52, -30, 5.000000
66, -95, 5.000000
73, 19, -5.000000
36, 97, 5.000000
22, 52, -10.000000
9, -5, 5.000000
67, -142, 5.000000
49, 123, 5.000000
35, 56, 0.000000
77, -59, 5.000000
78, 105, 5.000000
6, -112, 5.000000
48, 12, 5.000000
11, 144, 5.000000
20, -73, 5.000000
34, -14, 5.000000
48, -35, 5.000000
6, 149, 5.000000
78, -84, 5.000000
54, 129, 5.000000
77, 96, -5.000000
24, 84, 5.000000
7, -29, 5.000000
44, -145, 5.000000
10, 43, -10.000000
21, -32, 5.000000
53, 120, 5.000000
31, -117, 5.000000
39, 53, 5.000000
36, -144, 5.000000
73, -54, 5.000000
66, 100, 5.000000
29, 144, 5.000000
2, -121, 5.000000
52, 55, 5.000000
16, -54, 5.000000
46, -7, 5.000000
60, -56, 5.000000
74, -101, 5.000000
88, -138, 5.000000
65, 85, 5.000000
28, 95, 5.000000
3, -20, 5.000000
14, 30, -10.000000
61, -137, 5.000000
13, -149, 5.000000
41, 109, 5.000000
27, -108, 5.000000
27, 14, 5.000000
71, -14, 5.000000
32, -149, 5.000000
85, -33, -10.000000
84, 68, -5.000000
70, 115, 5.000000
17, 133, -10.000000
14, -118, 5.000000
40, 34, 5.000000
28, -35, 5.000000
56, -61, 5.000000
86, -122, 5.000000
83, 117, 5.000000
46, 107, 5.000000
69, 74, -5.000000
16, 74, -10.000000
15, -7, 5.000000
52, -139, 5.000000
2, 21, -10.000000
80, -37, 5.000000
57, -140, 5.000000
59, 93, 5.000000
82, 86, -5.000000
45, 98, 5.000000
39, -95, 5.000000
68, 133, 5.000000
31, 19, 5.000000
81, -84, 5.000000
72, 47, -5.000000
58, 14, 5.000000
21, 122, 5.000000
10, -79, 5.000000
44, 45, 5.000000
24, -48, 5.000000
77, -134, 5.000000
68, -74, 5.000000
87, 126, 5.000000
34, 102, 5.000000
20, 53, -10.000000
11, -62, 5.000000
6, 0, 5.000000
63, 70, 5.000000
21, -139, 5.000000
33, 23, 5.000000
35, -86, 5.000000
79, -24, 5.000000
76, 34, -5.000000
62, 21, 5.000000
9, 111, -10.000000
22, -84, 5.000000
36, -5, 5.000000
73, -137, 5.000000
64, -87, 5.000000
89, 10, -10.000000
75, 107, 5.000000
38, 125, 5.000000
8, 32, -10.000000
23, -41, 5.000000
47, 129, 5.000000
88, -63, 5.000000
88, 125, 5.000000
51, 115, 5.000000
17, -118, 5.000000
37, 12, 5.000000
47, -65, 5.000000
75, -43, 5.000000
89, -74, 5.000000
64, 21, 5.000000
4, -88, 5.000000
50, 24, 5.000000
13, 100, -10.000000
18, -37, 5.000000
32, -26, 5.000000
22, 146, 5.000000
76, -100, 5.000000
79, 84, -5.000000
26, 64, 5.000000
5, -25, 5.000000
12, 51, -10.000000
19, -40, 5.000000
35, 146, 5.000000
55, 124, 5.000000
29, -97, 5.000000
25, 57, 5.000000
43, -64, 5.000000
87, -58, 5.000000
68, 8, 5.000000
0, -77, 5.000000
54, 47, 5.000000
1, 81, -10.000000
30, -42, 5.000000
10, 129, -10.000000
58, 149, 5.000000
81, 28, -5.000000
67, 65, 5.000000
30, 87, 5.000000
1, -28, 5.000000
0, 6, 5.000000
82, -24, 5.000000
57, 68, 5.000000
80, 99, -5.000000
43, 105, 5.000000
25, -116, 5.000000
29, 54, 0.000000
55, -43, 5.000000
16, -140, 5.000000
69, -10, 5.000000
83, -53, 5.000000
86, 56, -5.000000
56, 123, 5.000000
19, 113, -10.000000
12, -122, 5.000000
42, 50, 5.000000
5, 78, -10.000000
26, -59, 5.000000
62, 128, 5.000000
85, 97, -5.000000
32, 83, 5.000000
71, 82, -5.000000
18, 90, -10.000000
13, -47, 5.000000
4, 25, -10.000000
61, 73, 5.000000
47, 10, 5.000000
37, -71, 5.000000
17, 35, -10.000000
51, -42, 5.000000
65, -21, 5.000000
74, 39, -5.000000
60, 118, 5.000000
23, 98, 5.000000
8, -119, 5.000000
38, -8, 5.000000
50, 143, 5.000000
73, 118, 5.000000
36, 78, 5.000000
22, 41, 5.000000
9, -34, 5.000000
53, -136, 5.000000
5, -148, 5.000000
49, 94, 5.000000
72, 137, 5.000000
35, 31, 5.000000
33, -90, 5.000000
63, -29, 5.000000
24, -150, 5.000000
78, 18, -5.000000
25, 134, 5.000000
6, -75, 5.000000
48, 97, 5.000000
11, 119, -10.000000
20, -100, 5.000000
34, -17, 5.000000
77, 123, 5.000000
24, 121, 5.000000
7, -1, 5.000000
44, -124, 5.000000
10, 52, -10.000000
21, -53, 5.000000
1, -143, 5.000000
53, 99, 5.000000
0, 145, 5.000000
31, -106, 5.000000
76, 132, 5.000000
39, 16, 5.000000
45, -45, 5.000000
59, -4, 5.000000
24, -1, 5.000000
66, 1, 5.000000
29, 139, 5.000000
2, -96, 5.000000
52, 92, 5.000000
15, 72, -10.000000
16, -17, 5.000000
69, -133, 5.000000
46, -30, 5.000000
65, 72, 5.000000
28, 116, 5.000000
3, -13, 5.000000
40, -121, 5.000000
51, 141, 5.000000
14, 3, 5.000000
41, 112, 5.000000
4, 140, 5.000000
27, -117, 5.000000
27, 37, 0.000000
41, -40, 5.000000
84, 33, -5.000000
70, 20, -5.000000
14, -81, 5.000000
40, 71, 5.000000
3, 93, -10.000000
28, -6, 5.000000
86, -133, 5.000000
83, 88, -5.000000
46, 76, 5.000000
38, -137, 5.000000
69, 85, -5.000000
16, 111, -10.000000
15, -28, 5.000000
52, -110, 5.000000
55, 134, 5.000000
2, 14, 5.000000
66, -47, 5.000000
80, -16, 5.000000
7, -2, 5.000000
59, 48, 5.000000
82, 115, 5.000000
45, 125, 5.000000
39, -68, 5.000000
31, 62, 0.000000
53, -51, 5.000000
72, 52, -5.000000
58, 107, 5.000000
21, 101, -10.000000
10, -102, 5.000000
44, 74, 5.000000
7, 86, -10.000000
24, -11, 5.000000
30, 141, 5.000000
87, 85, -5.000000
34, 67, 0.000000
20, 18, 5.000000
11, -39, 5.000000
48, -83, 5.000000
43, 147, 5.000000
6, 37, -10.000000
78, -36, 5.000000
63, 45, 5.000000
33, 10, 5.000000
35, -79, 5.000000
49, -14, 5.000000
76, 63, -5.000000
62, 126, 5.000000
9, 114, -10.000000
22, -127, 5.000000
36, -64, 5.000000
18, 128, -10.000000
66, 148, 5.000000
89, 45, 5.000000
75, 78, -5.000000
38, 86, 5.000000
8, 5, 5.000000
23, -78, 5.000000
60, -72, 5.000000
74, -21, 5.000000
88, -26, -10.000000
88, 98, -5.000000
51, 22, 5.000000
17, -83, 5.000000
37, 23, 5.000000
47, -102, 5.000000
61, -25, 5.000000
64, 10, 5.000000
4, -75, 5.000000
50, 117, 5.000000
13, 127, -10.000000
18, -12, 5.000000
71, -126, 5.000000
32, -37, 5.000000
70, 131, 5.000000
79, 115, 5.000000
26, 109, 5.000000
5, -126, 5.000000
42, -100, 5.000000
12, 8, 5.000000
19, -65, 5.000000
56, -77, 5.000000
86, -10, -10.000000
55, 27, 5.000000
29, -70, 5.000000
25, 92, 5.000000
43, -25, 5.000000
20, -138, 5.000000
57, -28, 5.000000
68, 21, 5.000000
0, -88, 5.000000
54, 64, 5.000000
1, 116, -10.000000
30, -5, 5.000000
67, -113, 5.000000
81, 55, -5.000000
67, 100, 5.000000
30, 120, 5.000000
1, -97, 5.000000
54, -125, 5.000000
0, 59, -10.000000
68, -58, 5.000000
45, -135, 5.000000
57, 47, 5.000000
80, 120, 5.000000
43, 12, 5.000000
25, -73, 5.000000
29, 81, 5.000000
55, -16, 5.000000
86, 29, -5.000000
33, 135, 5.000000
56, 96, 5.000000
19, 84, -10.000000
12, -29, 5.000000
42, 95, 5.000000
5, 105, -10.000000
26, -18, 5.000000
79, -104, 5.000000
85, 76, -5.000000
32, 72, 5.000000
71, 105, 5.000000
18, 119, -10.000000
13, -84, 5.000000
50, -74, 5.000000
4, 38, -10.000000
64, -39, 5.000000
41, -138, 5.000000
61, 36, 5.000000
47, 113, 5.000000
37, -124, 5.000000
17, 70, -10.000000
51, -3, 5.000000
74, 0, 5.000000
60, 83, 5.000000
23, 89, 5.000000
8, -18, 5.000000
38, -35, 5.000000
75, -91, 5.000000
66, -137, 5.000000
18, -149, 5.000000
73, 89, -5.000000
36, 43, 5.000000
22, 2, 5.000000
9, -95, 5.000000
62, -75, 5.000000
76, -20, 5.000000
5, -137, 5.000000
49, 49, 5.000000
12, 131, -10.000000
35, 98, 5.000000
33, -103, 5.000000
63, -50, 5.000000
78, 55, -5.000000
6, -50, 5.000000
48, 70, 5.000000
11, 74, -10.000000
20, -7, 5.000000
34, -56, 5.000000
87, -74, 5.000000
78, -134, 5.000000
77, 86, -5.000000
24, 30, 5.000000
7, -107, 5.000000
44, -95, 5.000000
63, 135, 5.000000
10, 17, 5.000000
21, -74, 5.000000
58, -96, 5.000000
53, 14, 5.000000
31, -67, 5.000000
39, 111, 5.000000
45, -18, 5.000000
82, -136, 5.000000
59, -45, 5.000000
66, 58, 5.000000
2, -35, 5.000000
52, 121, 5.000000
15, 119, -10.000000
16, -124, 5.000000
69, -122, 5.000000
46, -57, 5.000000
83, -69, 5.000000
26, -139, 5.000000
65, 99, 5.000000
28, 17, 5.000000
3, -106, 5.000000
40, -84, 5.000000
14, 36, -10.000000
70, -33, 5.000000
84, -22, -10.000000
41, 27, 5.000000
27, -82, 5.000000
27, 88, 5.000000
4, -145, 5.000000
41, -29, 5.000000
84, 14, -5.000000
70, 41, -5.000000
14, -48, 5.000000
40, 108, 5.000000
3, 96, -10.000000
28, -105, 5.000000
65, -101, 5.000000
26, 131, 5.000000
61, -2, 5.000000
46, 49, 5.000000
69, 112, 5.000000
16, 4, 5.000000
15, -125, 5.000000
52, -65, 5.000000
2, 43, -10.000000
66, -54, 5.000000
59, 23, 5.000000
82, 140, 5.000000
45, 24, 5.000000
39, -101, 5.000000
31, 69, 0.000000
0, -142, 5.000000
53, -24, 5.000000
1, 146, 5.000000
72, 25, -5.000000
58, 84, 5.000000
21, 64, -10.000000
10, -25, 5.000000
63, -141, 5.000000
44, 103, 5.000000
7, 109, -10.000000
24, -102, 5.000000
77, -80, 5.000000
30, 150, 5.000000
78, 130, 5.000000
34, 60, 0.000000
20, 127, 5.000000
11, -68, 5.000000
48, -126, 5.000000
6, 62, -10.000000
78, -63, 5.000000
63, 8, 5.000000
33, 109, 5.000000
35, -108, 5.000000
72, -150, 5.000000
49, -43, 5.000000
5, 143, 5.000000
53, 147, 5.000000
76, 20, -5.000000
62, 67, 5.000000
9, 85, -10.000000
22, -6, 5.000000
59, -148, 5.000000
36, -83, 5.000000
73, -67, 5.000000
38, 43, 5.000000
8, 106, -10.000000
23, -87, 5.000000
60, -107, 5.000000
37, -134, 5.000000
74, -12, 5.000000
51, 61, 5.000000
17, -64, 5.000000
37, 114, 5.000000
47, -127, 5.000000
84, -131, 5.000000
61, -62, 5.000000
41, 128, 5.000000
64, 47, 5.000000
4, -46, 5.000000
50, 78, 5.000000
13, 90, -10.000000
18, -111, 5.000000
71, -103, 5.000000
32, -80, 5.000000
85, -86, 5.000000
26, 22, 5.000000
5, -83, 5.000000
42, -71, 5.000000
12, 101, -10.000000
19, -94, 5.000000
56, -104, 5.000000
86, -21, -10.000000
55, 54, 5.000000
29, -43, 5.000000
25, 71, 5.000000
43, -6, 5.000000
80, -128, 5.000000
57, -49, 5.000000
82, 3, -10.000000
45, 141, 5.000000
68, 50, 5.000000
0, -51, 5.000000
54, 101, 5.000000
1, 111, -10.000000
30, -100, 5.000000
67, -110, 5.000000
81, -41, 5.000000
10, -150, 5.000000
30, 29, 5.000000
1, -78, 5.000000
54, -92, 5.000000
0, 80, -10.000000
68, -29, 5.000000
57, 18, 5.000000
20, 130, 5.000000
43, 35, 5.000000
25, -38, 5.000000
29, 76, 5.000000
55, -17, 5.000000
56, 69, 5.000000
19, 59, -10.000000
12, -8, 5.000000
42, 120, 5.000000
5, 116, -10.000000
26, -117, 5.000000
79, -121, 5.000000
22, -143, 5.000000
32, 45, 0.000000
18, 16, 5.000000
13, -121, 5.000000
50, -109, 5.000000
4, 67, -10.000000
64, -2, 5.000000
89, 93, -5.000000
61, 31, 5.000000
8, 149, 5.000000
47, 92, 5.000000
37, -17, 5.000000
17, 89, -10.000000
51, -32, 5.000000
88, -106, 5.000000
88, 18, -10.000000
60, 72, 5.000000
23, 52, 5.000000
8, -13, 5.000000
46, 143, 5.000000
38, -74, 5.000000
75, -72, 5.000000
89, -55, 5.000000
36, 48, 0.000000
22, 103, 5.000000
9, -124, 5.000000
62, -98, 5.000000
76, -55, 5.000000
49, 20, 5.000000
35, 73, 0.000000
33, -4, 5.000000
63, -43, 5.000000
6, -29, 5.000000
43, -137, 5.000000
48, 91, 5.000000
11, 33, -10.000000
20, -26, 5.000000
34, 130, 5.000000
34, -91, 5.000000
87, -83, 5.000000
24, 3, 5.000000
7, -80, 5.000000
44, -66, 5.000000
10, 122, -10.000000
21, -111, 5.000000
58, -115, 5.000000
72, -60, 5.000000
81, 71, -5.000000
53, 41, 5.000000
31, -40, 5.000000
39, 74, 5.000000
45, -119, 5.000000
82, -107, 5.000000
59, -74, 5.000000
80, 8, -10.000000
2, -10, 5.000000
52, 102, 5.000000
15, 18, 5.000000
16, -103, 5.000000
69, -95, 5.000000
38, 145, 5.000000
46, -88, 5.000000
83, -98, 5.000000
86, 141, 5.000000
65, 134, 5.000000
28, 14, 5.000000
3, -67, 5.000000
40, -79, 5.000000
14, 73, -10.000000
17, -146, 5.000000
70, -16, 5.000000
84, -41, 5.000000
85, 60, -5.000000
41, 62, 5.000000
27, -59, 5.000000
27, 127, 5.000000
4, -140, 5.000000
41, -122, 5.000000
13, 128, -10.000000
61, 148, 5.000000
14, -11, 5.000000
51, -147, 5.000000
40, 113, 5.000000
3, 7, 5.000000
28, -116, 5.000000
65, -66, 5.000000
74, 144, 5.000000
46, 26, 5.000000
16, 25, 5.000000
15, -82, 5.000000
52, -92, 5.000000
2, 68, -10.000000
29, -133, 5.000000
66, -25, 5.000000
73, 41, -5.000000
59, 10, 5.000000
45, 51, 5.000000
39, -10, 5.000000
76, -132, 5.000000
31, 96, 5.000000
53, -109, 5.000000
49, 129, 5.000000
21, 43, -10.000000
10, -64, 5.000000
44, 124, 5.000000
7, 8, 5.000000
24, -65, 5.000000
77, -117, 5.000000
34, 25, 5.000000
20, 100, -10.000000
11, -109, 5.000000
48, -25, 5.000000
6, 83, -10.000000
25, -144, 5.000000
78, -22, 5.000000
77, 38, -5.000000
24, 142, 5.000000
63, 23, 5.000000
33, 64, 0.000000
35, -5, 5.000000
49, -88, 5.000000
9, 56, -10.000000
22, -33, 5.000000
36, -118, 5.000000
73, -128, 5.000000
50, -135, 5.000000
80, 131, 5.000000
38, 12, 5.000000
8, 79, -10.000000
23, -124, 5.000000
60, -14, 5.000000
74, -47, 5.000000
65, 19, 5.000000
28, 129, 5.000000
51, 32, 5.000000
17, -37, 5.000000
37, 93, 5.000000
47, -20, 5.000000
61, -67, 5.000000
13, 53, -10.000000
18, -86, 5.000000
71, -76, 5.000000
32, -107, 5.000000
85, -107, 5.000000
62, -140, 5.000000
84, 126, 5.000000
26, 51, 5.000000
42, -62, 5.000000
12, 66, -10.000000
19, -119, 5.000000
56, -3, 5.000000
86, -52, 5.000000
83, 47, -5.000000
69, 0, 5.000000
16, 148, 5.000000
55, 45, 5.000000
29, -16, 5.000000
25, 106, 5.000000
43, -111, 5.000000
80, -91, 5.000000
57, -78, 5.000000
87, -137, 5.000000
82, 28, -5.000000
39, -149, 5.000000
0, -30, 5.000000
1, 2, 5.000000
30, -95, 5.000000
67, -71, 5.000000
81, -22, 5.000000
72, 105, 5.000000
10, -137, 5.000000
30, 38, 0.000000
54, -39, 5.000000
0, 117, -10.000000
68, -120, 5.000000
87, 32, -5.000000
25, -3, 5.000000
29, 103, 5.000000
55, -118, 5.000000
83, -136, 5.000000
19, 30, 5.000000
12, -43, 5.000000
5, 31, -10.000000
26, -76, 5.000000
79, -94, 5.000000
76, 100, 5.000000
22, -150, 5.000000
85, 146, 5.000000
32, 2, 5.000000
18, 45, -10.000000
50, -20, 5.000000
4, 104, -10.000000
64, -109, 5.000000
89, 64, -5.000000
75, 53, -5.000000
37, -54, 5.000000
17, 124, -10.000000
51, -121, 5.000000
88, -69, 5.000000
88, 55, 5.000000
47, -143, 5.000000
23, 19, 5.000000
8, -40, 5.000000
38, -117, 5.000000
75, -97, 5.000000
89, -20, -10.000000
64, 95, 5.000000
73, 135, 5.000000
36, 29, 5.000000
22, 88, 5.000000
62, -29, 5.000000
76, -90, 5.000000
79, 14, -5.000000
33, -41, 5.000000
21, 129, 5.000000
63, -80, 5.000000
11, 4, 5.000000
20, -61, 5.000000
34, -98, 5.000000
87, -120, 5.000000
68, 66, 5.000000
54, 21, 5.000000
77, 140, 5.000000
24, 40, 5.000000
44, -37, 5.000000
10, 71, -10.000000
58, -10, 5.000000
72, -87, 5.000000
81, 90, -5.000000
67, 27, 5.000000
31, -25, 5.000000
68, -141, 5.000000
45, -92, 5.000000
82, -82, 5.000000
9, 150, 5.000000
59, -83, 5.000000
57, 130, 5.000000
80, 45, -5.000000
52, 131, 5.000000
15, 57, -10.000000
16, -66, 5.000000
69, -52, 5.000000
46, -115, 5.000000
83, -123, 5.000000
86, 102, -5.000000
56, 53, 5.000000
42, 8, 5.000000
28, 43, 0.000000
40, -42, 5.000000
14, 114, -10.000000
70, -107, 5.000000
84, -68, 5.000000
85, 39, -5.000000
71, 20, -5.000000
27, -8, 5.000000
64, -146, 5.000000
27, 146, 5.000000
41, -87, 5.000000
61, 143, 5.000000
40, 150, 5.000000
3, 42, -10.000000
28, -87, 5.000000
65, -47, 5.000000
42, -136, 5.000000
88, 130, 5.000000
74, 125, 5.000000
60, 56, 5.000000
16, 62, -10.000000
52, -63, 5.000000
89, -135, 5.000000
2, 97, -10.000000
66, -128, 5.000000
73, 12, 5.000000
36, 128, 5.000000
39, -51, 5.000000
31, 143, 5.000000
53, -66, 5.000000
79, 147, 5.000000
49, 100, 5.000000
21, 22, 5.000000
7, 39, -10.000000
24, -92, 5.000000
77, -26, 5.000000
78, 72, -5.000000
6, -141, 5.000000
48, 43, 5.000000
20, 65, -10.000000
11, -138, 5.000000
48, -4, 5.000000
6, 116, -10.000000
78, -113, 5.000000
77, 1, 5.000000
7, -64, 5.000000
35, -34, 5.000000
49, -125, 5.000000
67, 132, 5.000000
53, 89, 5.000000
9, 3, 5.000000
36, -105, 5.000000
73, -21, 5.000000
66, 71, 5.000000
52, 22, 5.000000
15, 130, -10.000000
8, 84, -10.000000
60, -17, 5.000000
74, -70, 5.000000
65, 54, 5.000000
3, -51, 5.000000
17, -2, 5.000000
47, -53, 5.000000
61, -104, 5.000000
75, -135, 5.000000
71, 137, 5.000000
41, 78, 5.000000
27, -139, 5.000000
13, 16, 5.000000
71, -45, 5.000000
32, -118, 5.000000
85, -16, -10.000000
84, 91, -5.000000
70, 82, -5.000000
40, 1, 5.000000
42, -17, 5.000000
12, 95, -10.000000
19, -148, 5.000000
56, -30, 5.000000
86, -95, 5.000000
83, 18, -5.000000
69, 43, 5.000000
15, -34, 5.000000
29, -21, 5.000000
43, -76, 5.000000
80, -70, 5.000000
57, -107, 5.000000
59, 122, 5.000000
82, 57, -5.000000
45, 67, 5.000000
1, 37, -10.000000
67, -36, 5.000000
81, -115, 5.000000
72, 78, -5.000000
58, 33, 5.000000
81, 128, 5.000000
44, 12, 5.000000
54, -14, 5.000000
0, 106, -10.000000
68, -107, 5.000000
87, 31, -5.000000
11, -29, 5.000000
48, -137, 5.000000
25, -32, 5.000000
55, -95, 5.000000
63, 103, 5.000000
33, 48, 0.000000
56, 143, 5.000000
19, 5, 5.000000
5, 58, -10.000000
79, -55, 5.000000
76, 65, -5.000000
62, 52, 5.000000
50, -55, 5.000000
4, 117, -10.000000
64, -120, 5.000000
89, 107, -5.000000
75, 8, 5.000000
23, -12, 5.000000
37, -43, 5.000000
51, -86, 5.000000
88, -96, 5.000000
88, 92, -5.000000
51, 80, 5.000000
37, 45, 5.000000
60, 130, 5.000000
23, 14, 5.000000
75, -14, 5.000000
89, -105, 5.000000
64, 116, 5.000000
4, -113, 5.000000
50, 59, 5.000000
62, -60, 5.000000
76, -125, 5.000000
79, 53, -5.000000
5, -40, 5.000000
19, -7, 5.000000
56, -147, 5.000000
33, -54, 5.000000
63, -97, 5.000000
55, 93, 5.000000
25, 26, 5.000000
48, 149, 5.000000
11, 27, -10.000000
87, -25, -10.000000
68, 111, 5.000000
0, -110, 5.000000
54, 14, 5.000000
7, -150, 5.000000
44, -16, 5.000000
81, -134, 5.000000
58, -45, 5.000000
72, -114, 5.000000
81, 125, 5.000000
67, 62, 5.000000
1, -59, 5.000000
45, -65, 5.000000
82, -53, 5.000000
59, -128, 5.000000
87, 144, 5.000000
57, 101, 5.000000
80, 66, -5.000000
43, 86, 5.000000
29, 23, 5.000000
15, 36, -10.000000
69, -41, 5.000000
83, -24, -10.000000
86, 91, -5.000000
56, 26, 5.000000
19, 142, 5.000000
12, -91, 5.000000
42, 21, 5.000000
40, -5, 5.000000
70, -82, 5.000000
84, -103, 5.000000
85, 2, -10.000000
32, 114, 5.000000
71, 51, 5.000000
13, -14, 5.000000
27, 137, 5.000000
71, -139, 5.000000
75, 133, 5.000000
44, -32, 5.000000
61, 106, 5.000000
47, 43, 5.000000
17, 12, 5.000000
3, 49, -10.000000
65, -12, 5.000000
74, 70, -5.000000
60, 21, 5.000000
23, 131, 5.000000
8, -88, 5.000000
15, -144, 5.000000
52, -18, 5.000000
66, -67, 5.000000
73, 23, -5.000000
36, 109, 5.000000
67, -138, 5.000000
49, 127, 5.000000
35, 60, 0.000000
77, -63, 5.000000
78, 109, 5.000000
6, -108, 5.000000
48, 0, 5.000000
11, 148, 5.000000
20, -77, 5.000000
48, -47, 5.000000
6, 137, 5.000000
78, -80, 5.000000
54, 133, 5.000000
77, 28, -5.000000
24, 88, 5.000000
