date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/5/28,醫冱穚,236,8953,2999,8700 ,16248 ,6209 ,11968 ,164,5199,2150,7084 ,12102 ,6115 ,11968 
2016/5/29,醫冱穚,182,8276,2948,5763 ,11365 ,4692 ,8526 ,151,5347,2193,9492 ,14568 ,6818 ,8526 
2016/5/30,醫冱穚,249,10944,3739,7476 ,12269 ,5903 ,11072 ,162,6892,2779,6745 ,16762 ,6519 ,11072 
2016/5/31,醫冱穚,214,10249,3606,6079 ,10951 ,5980 ,9577 ,157,6542,2626,15141 ,10725 ,10002 ,9577 
2016/6/1,醫冱穚,224,12245,3750,10360 ,20865 ,8230 ,9454 ,180,6964,2713,11334 ,15952 ,8523 ,9454 
2016/6/2,醫冱穚,266,11968,3810,7951 ,11878 ,6881 ,9654 ,162,7572,2853,13660 ,14621 ,11004 ,9654 
2016/6/3,醫冱穚,250,10804,3600,9008 ,12838 ,6872 ,9608 ,183,6925,2656,7499 ,14662 ,6982 ,9608 
2016/6/4,醫冱穚,225,8228,2972,7596 ,13135 ,5981 ,9635 ,164,5343,2143,11723 ,11053 ,9208 ,9635 
2016/6/5,醫冱穚,192,7821,2933,7625 ,10641 ,6663 ,8899 ,159,5403,2269,10666 ,13899 ,7718 ,8899 
2016/6/6,醫冱穚,216,10777,3858,7626 ,18404 ,4775 ,13449 ,187,7531,2867,19136 ,17496 ,8935 ,13449 
2016/6/7,醫冱穚,207,10602,3591,8722 ,13123 ,6503 ,11819 ,171,7850,2898,6070 ,11174 ,4061 ,11819 
2016/6/8,醫冱穚,222,10429,3599,9260 ,11023 ,7222 ,8601 ,177,6873,2633,9001 ,12868 ,7942 ,8601 
2016/6/9,醫冱穚,215,8197,2808,14298 ,13471 ,11584 ,9359 ,195,5455,2154,8783 ,13064 ,8974 ,9359 
2016/6/10,醫冱穚,182,7586,2841,8076 ,16640 ,7057 ,11105 ,156,5303,2213,7869 ,10106 ,6990 ,11105 
2016/6/11,醫冱穚,188,7763,2955,8702 ,19122 ,7031 ,10376 ,143,5622,2310,25335 ,7157 ,20976 ,10376 
2016/6/12,醫冱穚,231,10969,3877,9001 ,12296 ,7464 ,8582 ,168,8088,2953,11454 ,8971 ,9875 ,8582 
2016/6/13,醫冱穚,216,10023,3678,7769 ,11100 ,6221 ,9438 ,168,7892,2898,6519 ,15483 ,6519 ,9438 
2016/6/14,醫冱穚,249,11183,3868,9918 ,14275 ,6888 ,12495 ,167,7737,2966,6913 ,10161 ,6662 ,12495 
2016/6/15,醫冱穚,233,10609,3765,8930 ,11989 ,6863 ,8733 ,162,7512,2919,8837 ,11877 ,9272 ,8733 
2016/6/16,醫冱穚,225,9922,3641,9879 ,13736 ,9014 ,10037 ,174,7297,2843,10535 ,10646 ,9303 ,10037 
2016/6/17,醫冱穚,228,10002,3572,6568 ,14028 ,5958 ,11522 ,173,7482,2734,11638 ,9884 ,10162 ,11522 
2016/6/18,醫冱穚,195,7384,2803,9830 ,13603 ,9264 ,10153 ,154,5144,2250,8295 ,16116 ,7503 ,10153 
2016/6/19,醫冱穚,186,7897,2840,9682 ,15307 ,7021 ,11886 ,141,5102,2173,640 ,15727 ,640 ,11886 
2016/6/20,醫冱穚,212,10553,3804,10641 ,12549 ,7158 ,10625 ,174,7063,2781,15696 ,18356 ,10711 ,10625 
2016/6/21,醫冱穚,182,11085,3760,6544 ,13658 ,5609 ,9327 ,154,7233,2872,15208 ,16105 ,9879 ,9327 
2016/6/22,醫冱穚,234,11175,3854,9487 ,16189 ,7026 ,10672 ,165,7578,2922,9069 ,19716 ,8674 ,10672 
2016/6/23,醫冱穚,224,11357,3750,8836 ,12681 ,6962 ,10870 ,202,7720,2786,18444 ,15274 ,16242 ,10870 
2016/6/24,醫冱穚,227,9462,3350,9466 ,14809 ,6864 ,11437 ,152,6923,2572,9349 ,8724 ,9510 ,11437 
2016/6/25,醫冱穚,199,8659,3003,10600 ,15397 ,11557 ,16246 ,150,5482,2208,8484 ,14405 ,5416 ,16246 
2016/6/26,醫冱穚,193,7926,2873,9494 ,15990 ,6624 ,13476 ,140,5622,2200,6971 ,13629 ,5101 ,13476 
2016/6/27,醫冱穚,232,11020,3822,10744 ,13676 ,10238 ,10401 ,173,7347,2842,6191 ,14670 ,7362 ,10401 
2016/6/28,醫冱穚,222,11409,3777,9372 ,15252 ,7535 ,15134 ,162,7509,2900,17005 ,15124 ,9906 ,15134 
2016/6/29,醫冱穚,238,10984,3803,9015 ,16195 ,6887 ,13784 ,159,7820,2891,17394 ,11762 ,9552 ,13784 
2016/6/30,醫冱穚,227,10367,3658,8180 ,17664 ,6865 ,12036 ,169,7233,2775,19861 ,16979 ,14329 ,12036 
2016/7/1,醫冱穚,268,10392,3368,11998 ,12576 ,7468 ,10766 ,193,7146,2637,7496 ,19353 ,7756 ,10766 
2016/7/2,醫冱穚,243,8343,2938,9720 ,15234 ,6791 ,13631 ,177,5822,2234,22794 ,20312 ,14371 ,13631 
2016/7/3,醫冱穚,203,8115,2805,7712 ,11851 ,6791 ,11144 ,165,5568,2230,9421 ,18969 ,9565 ,11144 
2016/7/4,醫冱穚,234,9577,3480,7615 ,17311 ,6865 ,12876 ,163,7062,2721,9551 ,15632 ,9412 ,12876 
2016/7/5,醫冱穚,205,9677,3442,9494 ,16624 ,7025 ,12962 ,160,7017,2699,15338 ,11157 ,12890 ,12962 
2016/7/6,醫冱穚,221,10526,3536,12505 ,14792 ,7169 ,11981 ,171,6882,2742,20645 ,10743 ,10279 ,11981 
2016/7/7,醫冱穚,211,9701,3324,8612 ,15339 ,6445 ,9845 ,189,7781,2895,12519 ,12893 ,10573 ,9845 
2016/7/8,醫冱穚,216,10141,3208,14268 ,15907 ,7035 ,11491 ,170,6396,2491,15100 ,28290 ,13048 ,11491 
